2000-01-01 00:00:00,b2c11,1.0717047
2000-01-01 00:00:00,b2c12,1.071276
2000-01-01 00:00:00,b2c13,1.080285
2000-01-01 00:00:00,b2c14,1.0780684
2000-01-01 00:00:00,b2c17,1.0656468
2000-01-01 00:00:00,b2c18,1.063838
2000-01-01 00:00:00,b2c19,1.0480373
2000-01-01 00:00:00,b2c2,1.0735391
2000-01-01 00:00:00,b2c20,1.0831043
2000-01-01 00:00:00,b2c21,1.0768799
2000-01-01 00:00:00,b2c22,1.079723
2000-01-01 00:00:00,b2c23,1.074521
2000-01-01 00:00:00,b2c24,1.0679682
2000-01-01 00:00:00,b2c25,1.0672674
2000-01-01 00:00:00,b2c26,1.0766411
2000-01-01 00:00:00,b2c27,1.065841
2000-01-01 00:00:00,b2c28,1.07155
2000-01-01 00:00:00,b2c29,1.0725043
2000-01-01 00:00:00,b2c3,1.0668509
2000-01-01 00:00:00,b2c30,1.0672802
2000-01-01 00:00:00,b2c31,1.0732793
2000-01-01 00:00:00,b2c32,1.0742669
2000-01-01 00:00:00,b2c33,1.079052
2000-01-01 00:00:00,b2c34,1.0688509
2000-01-01 00:00:00,b2c35,1.0687217
2000-01-01 00:00:00,b2c36,1.079731
2000-01-01 00:00:00,b2c37,1.0748166
2000-01-01 00:00:00,b2c38,1.0699497
2000-01-01 00:00:00,b2c39,1.0784613
2000-01-01 00:00:00,b2c4,1.0728973
2000-01-01 00:00:00,b2c40,1.0765519
2000-01-01 00:00:00,b2c41,1.0682049
2000-01-01 00:00:00,b2c42,1.0780239
2000-01-01 00:00:00,b2c43,1.0735646
2000-01-01 00:00:00,b2c44,1.070887
2000-01-01 00:00:00,b2c45,1.0704726
2000-01-01 00:00:00,b2c46,1.0726138
2000-01-01 00:00:00,b2c47,1.0421375
2000-01-01 00:00:00,b2c5,1.0680153
2000-01-01 00:00:00,b2c6,1.068739
2000-01-01 00:00:00,b3c0,1.067455
2000-01-01 00:00:00,b3c1,1.0650603
2000-01-01 00:00:00,b3c10,1.0617746
2000-01-01 00:00:00,b3c11,1.0680679
2000-01-01 00:00:00,b3c12,1.0741653
2000-01-01 00:00:00,b3c13,1.065558
2000-01-01 00:00:00,b3c14,1.0727056
2000-01-01 00:00:00,b3c15,1.0684187
2000-01-01 00:00:00,b3c16,1.061009
2000-01-01 00:00:00,b3c17,1.0664514
2000-01-01 00:00:00,b3c18,1.0680237
2000-01-01 00:00:00,b3c19,1.0719248
2000-01-01 00:00:00,b3c20,1.0650502
2000-01-01 00:00:00,b3c21,1.0678563
2000-01-01 00:00:00,b3c22,1.0562643
2000-01-01 00:00:00,b3c24,1.0462732
2000-01-01 00:00:00,b3c25,1.0611302
2000-01-01 00:00:00,b3c26,1.0720186
2000-01-01 00:00:00,b3c27,1.060417
2000-01-01 00:00:00,b3c28,1.0518668
2000-01-01 00:00:00,b3c29,1.0663688
2000-01-01 00:00:00,b3c3,1.0628892
2000-01-01 00:00:00,b3c30,1.0687393
2000-01-01 00:00:00,b3c31,1.0681812
2000-01-01 00:00:00,b3c33,1.060272
2000-01-01 00:00:00,b3c34,1.061535
2000-01-01 00:00:00,b3c35,1.0633804
2000-01-01 00:00:00,b3c36,1.0575287
2000-01-01 00:00:00,b3c38,1.0701473
2000-01-01 00:00:00,b3c39,1.0474036
2000-01-01 00:00:00,b3c4,1.0724765
2000-01-01 00:00:00,b3c40,1.0593235
2000-01-01 00:00:00,b3c41,1.0505219
2000-01-01 00:00:00,b3c44,1.06972
2000-01-01 00:00:00,b3c45,1.0695485
2000-01-01 00:00:00,b3c5,1.0514506
2000-01-01 00:00:00,b3c6,1.0626124
2000-01-01 00:00:00,b3c7,1.0675218
2000-01-01 00:00:00,b3c8,1.0647362
2000-01-01 00:00:00,b3c9,1.0694826
2000-01-02 00:00:00,b1c0,1.0719005
2000-01-02 00:00:00,b1c1,1.0766124
2000-01-02 00:00:00,b1c11,1.0550324
2000-01-02 00:00:00,b1c14,1.0721085
2000-01-02 00:00:00,b1c15,1.0627433
2000-01-02 00:00:00,b1c16,1.0823848
2000-01-02 00:00:00,b1c17,1.0732841
2000-01-02 00:00:00,b1c18,1.0667928
2000-01-02 00:00:00,b1c19,1.0863022
2000-01-02 00:00:00,b1c2,1.0813154
2000-01-02 00:00:00,b1c20,1.0737344
2000-01-02 00:00:00,b1c21,1.0836138
2000-01-02 00:00:00,b1c23,1.0805521
2000-01-02 00:00:00,b1c24,1.0755144
2000-01-02 00:00:00,b1c25,1.0763277
2000-01-02 00:00:00,b1c26,1.088777
2000-01-02 00:00:00,b1c27,1.0801724
2000-01-02 00:00:00,b1c28,1.0790652
2000-01-02 00:00:00,b1c29,1.0806577
2000-01-02 00:00:00,b1c3,1.0812283
2000-01-02 00:00:00,b1c30,1.0811634
2000-01-02 00:00:00,b1c31,1.0959352
2000-01-02 00:00:00,b1c32,1.0789613
2000-01-02 00:00:00,b1c33,1.093831
2000-01-02 00:00:00,b1c34,1.0778389
2000-01-02 00:00:00,b1c35,1.0719526
2000-01-02 00:00:00,b1c36,1.0791167
2000-01-02 00:00:00,b1c37,1.076063
2000-01-02 00:00:00,b1c38,1.0740083
2000-01-02 00:00:00,b1c39,1.083198
2000-01-02 00:00:00,b1c4,1.0790124
2000-01-02 00:00:00,b1c40,1.0846047
2000-01-02 00:00:00,b1c41,1.0802841
2000-01-02 00:00:00,b1c42,1.0813485
2000-01-02 00:00:00,b1c43,1.0693892
2000-01-02 00:00:00,b1c44,1.0860728
2000-01-02 00:00:00,b1c45,1.0852593
2000-01-02 00:00:00,b1c5,1.0766531
2000-01-02 00:00:00,b1c6,1.0772603
2000-01-02 00:00:00,b1c7,1.0951102
2000-01-02 00:00:00,b1c9,1.0836858
2000-01-02 00:00:00,b2c0,1.0719095
2000-01-02 00:00:00,b2c1,1.072906
2000-01-02 00:00:00,b2c10,1.070553
2000-01-02 00:00:00,b2c11,1.0729293
2000-01-02 00:00:00,b2c12,1.0723143
2000-01-02 00:00:00,b2c13,1.0816163
2000-01-02 00:00:00,b2c14,1.0795292
2000-01-02 00:00:00,b2c17,1.0695888
2000-01-02 00:00:00,b2c18,1.0648464
2000-01-02 00:00:00,b2c19,1.0480293
2000-01-02 00:00:00,b2c2,1.0754818
2000-01-02 00:00:00,b2c20,1.0847358
2000-01-02 00:00:00,b2c21,1.0783828
2000-01-02 00:00:00,b2c22,1.0813317
2000-01-02 00:00:00,b2c23,1.0763631
2000-01-02 00:00:00,b2c24,1.0691004
2000-01-02 00:00:00,b2c25,1.0688325
2000-01-02 00:00:00,b2c26,1.0789365
2000-01-02 00:00:00,b2c27,1.0674493
2000-01-02 00:00:00,b2c28,1.0732845
2000-01-02 00:00:00,b2c29,1.0740113
2000-01-02 00:00:00,b2c3,1.0676271
2000-01-02 00:00:00,b2c30,1.0685999
2000-01-02 00:00:00,b2c31,1.0749165
2000-01-02 00:00:00,b2c32,1.0750949
2000-01-02 00:00:00,b2c33,1.0797886
2000-01-02 00:00:00,b2c34,1.0694284
2000-01-02 00:00:00,b2c35,1.0690631
2000-01-02 00:00:00,b2c36,1.0792044
2000-01-02 00:00:00,b2c37,1.0761782
2000-01-02 00:00:00,b2c38,1.070408
2000-01-02 00:00:00,b2c39,1.0793217
2000-01-02 00:00:00,b2c4,1.0741193
2000-01-02 00:00:00,b2c40,1.0788745
2000-01-02 00:00:00,b2c41,1.0704525
2000-01-02 00:00:00,b2c42,1.079802
2000-01-02 00:00:00,b2c43,1.0753698
2000-01-02 00:00:00,b2c44,1.072312
2000-01-02 00:00:00,b2c45,1.0717604
2000-01-02 00:00:00,b2c46,1.0743216
2000-01-02 00:00:00,b2c47,1.0438014
2000-01-02 00:00:00,b2c5,1.0691153
2000-01-02 00:00:00,b2c6,1.0702139
2000-01-02 00:00:00,b3c0,1.0682849
2000-01-02 00:00:00,b3c1,1.0661838
2000-01-02 00:00:00,b3c10,1.0624784
2000-01-02 00:00:00,b3c11,1.0686512
2000-01-02 00:00:00,b3c12,1.0748765
2000-01-02 00:00:00,b3c13,1.0665193
2000-01-02 00:00:00,b3c14,1.0742604
2000-01-02 00:00:00,b3c15,1.0689965
2000-01-02 00:00:00,b3c16,1.0615807
2000-01-02 00:00:00,b3c17,1.0671474
2000-01-02 00:00:00,b3c18,1.0685793
2000-01-02 00:00:00,b3c19,1.0726638
2000-01-02 00:00:00,b3c20,1.065752
2000-01-02 00:00:00,b3c21,1.0680218
2000-01-02 00:00:00,b3c22,1.0569252
2000-01-02 00:00:00,b3c24,1.0472243
2000-01-02 00:00:00,b3c25,1.061978
2000-01-02 00:00:00,b3c26,1.0725763
2000-01-02 00:00:00,b3c27,1.0613309
2000-01-02 00:00:00,b3c28,1.0522791
2000-01-02 00:00:00,b3c29,1.067315
2000-01-02 00:00:00,b3c3,1.0632294
2000-01-02 00:00:00,b3c30,1.0696324
2000-01-02 00:00:00,b3c31,1.0689309
2000-01-02 00:00:00,b3c33,1.0607876
2000-01-02 00:00:00,b3c34,1.0620755
2000-01-02 00:00:00,b3c35,1.0637906
2000-01-02 00:00:00,b3c36,1.0580546
2000-01-02 00:00:00,b3c38,1.0708532
2000-01-02 00:00:00,b3c39,1.048004
2000-01-02 00:00:00,b3c4,1.0730443
2000-01-02 00:00:00,b3c40,1.0598956
2000-01-02 00:00:00,b3c41,1.0514336
2000-01-02 00:00:00,b3c44,1.0703323
2000-01-02 00:00:00,b3c45,1.0701143
2000-01-02 00:00:00,b3c5,1.0520495
2000-01-02 00:00:00,b3c6,1.0629802
2000-01-02 00:00:00,b3c7,1.0682656
2000-01-02 00:00:00,b3c8,1.0656182
2000-01-02 00:00:00,b3c9,1.0703384
2000-01-03 00:00:00,b1c0,1.0725095
2000-01-03 00:00:00,b1c1,1.0772982
2000-01-03 00:00:00,b1c11,1.0558786
2000-01-03 00:00:00,b1c14,1.0724825
2000-01-03 00:00:00,b1c15,1.0637267
2000-01-03 00:00:00,b1c16,1.0833585
2000-01-03 00:00:00,b1c17,1.073923
2000-01-03 00:00:00,b1c18,1.0674137
2000-01-03 00:00:00,b1c19,1.0869932
2000-01-03 00:00:00,b1c2,1.082234
2000-01-03 00:00:00,b1c20,1.0744811
2000-01-03 00:00:00,b1c21,1.0844665
2000-01-03 00:00:00,b1c23,1.0813111
2000-01-03 00:00:00,b1c24,1.0761921
2000-01-03 00:00:00,b1c25,1.0766819
2000-01-03 00:00:00,b1c26,1.0895739
2000-01-03 00:00:00,b1c27,1.0807079
2000-01-03 00:00:00,b1c28,1.0796903
2000-01-03 00:00:00,b1c29,1.0812927
2000-01-03 00:00:00,b1c3,1.0819938
2000-01-03 00:00:00,b1c30,1.0818657
2000-01-03 00:00:00,b1c31,1.0967276
2000-01-03 00:00:00,b1c32,1.0795897
2000-01-03 00:00:00,b1c33,1.0946157
2000-01-03 00:00:00,b1c34,1.0782866
2000-01-03 00:00:00,b1c35,1.0727253
2000-01-03 00:00:00,b1c36,1.0799077
2000-01-03 00:00:00,b1c37,1.0766596
2000-01-03 00:00:00,b1c38,1.0743377
2000-01-03 00:00:00,b1c39,1.0838681
2000-01-03 00:00:00,b1c4,1.0797466
2000-01-03 00:00:00,b1c40,1.0854201
2000-01-03 00:00:00,b1c41,1.0810505
2000-01-03 00:00:00,b1c42,1.0821602
2000-01-03 00:00:00,b1c43,1.0701088
2000-01-03 00:00:00,b1c44,1.0867941
2000-01-03 00:00:00,b1c45,1.0860058
2000-01-03 00:00:00,b1c5,1.0775996
2000-01-03 00:00:00,b1c6,1.0784051
2000-01-03 00:00:00,b1c7,1.0959545
2000-01-03 00:00:00,b1c9,1.08423
2000-01-03 00:00:00,b2c0,1.072965
2000-01-03 00:00:00,b2c1,1.0736164
2000-01-03 00:00:00,b2c10,1.0715324
2000-01-03 00:00:00,b2c11,1.0739486
2000-01-03 00:00:00,b2c12,1.0728365
2000-01-03 00:00:00,b2c13,1.0824264
2000-01-03 00:00:00,b2c14,1.0802991
2000-01-03 00:00:00,b2c17,1.0703218
2000-01-03 00:00:00,b2c18,1.066077
2000-01-03 00:00:00,b2c19,1.0490997
2000-01-03 00:00:00,b2c2,1.0763412
2000-01-03 00:00:00,b2c20,1.0857648
2000-01-03 00:00:00,b2c21,1.0789765
2000-01-03 00:00:00,b2c22,1.0823284
2000-01-03 00:00:00,b2c23,1.0771495
2000-01-03 00:00:00,b2c24,1.0696262
2000-01-03 00:00:00,b2c25,1.0697515
2000-01-03 00:00:00,b2c26,1.0798079
2000-01-03 00:00:00,b2c27,1.0684859
2000-01-03 00:00:00,b2c28,1.074313
2000-01-03 00:00:00,b2c29,1.0743943
2000-01-03 00:00:00,b2c3,1.0685339
2000-01-03 00:00:00,b2c30,1.0689265
2000-01-03 00:00:00,b2c31,1.0760304
2000-01-03 00:00:00,b2c32,1.0772953
2000-01-03 00:00:00,b2c33,1.0819074
2000-01-03 00:00:00,b2c34,1.0716448
2000-01-03 00:00:00,b2c35,1.0710312
2000-01-03 00:00:00,b2c36,1.0811309
2000-01-03 00:00:00,b2c37,1.0769182
2000-01-03 00:00:00,b2c38,1.0724484
2000-01-03 00:00:00,b2c39,1.0818346
2000-01-03 00:00:00,b2c4,1.0744642
2000-01-03 00:00:00,b2c40,1.0798837
2000-01-03 00:00:00,b2c41,1.0713326
2000-01-03 00:00:00,b2c42,1.0807577
2000-01-03 00:00:00,b2c43,1.076287
2000-01-03 00:00:00,b2c44,1.0729803
2000-01-03 00:00:00,b2c45,1.0724554
2000-01-03 00:00:00,b2c46,1.0750836
2000-01-03 00:00:00,b2c47,1.0453755
2000-01-03 00:00:00,b2c5,1.069871
2000-01-03 00:00:00,b2c6,1.0712186
2000-01-03 00:00:00,b3c0,1.0687084
2000-01-03 00:00:00,b3c1,1.0667455
2000-01-03 00:00:00,b3c10,1.0630711
2000-01-03 00:00:00,b3c11,1.0690908
2000-01-03 00:00:00,b3c12,1.0754544
2000-01-03 00:00:00,b3c13,1.0671138
2000-01-03 00:00:00,b3c14,1.0748252
2000-01-03 00:00:00,b3c15,1.0695444
2000-01-03 00:00:00,b3c16,1.0621419
2000-01-03 00:00:00,b3c17,1.0678582
2000-01-03 00:00:00,b3c18,1.0689354
2000-01-03 00:00:00,b3c19,1.0731335
2000-01-03 00:00:00,b3c20,1.066355
2000-01-03 00:00:00,b3c21,1.0681052
2000-01-03 00:00:00,b3c22,1.0575157
2000-01-03 00:00:00,b3c24,1.0480354
2000-01-03 00:00:00,b3c25,1.0625266
2000-01-03 00:00:00,b3c26,1.0730283
2000-01-03 00:00:00,b3c27,1.0620921
2000-01-03 00:00:00,b3c28,1.0525209
2000-01-03 00:00:00,b3c29,1.0678768
2000-01-03 00:00:00,b3c3,1.063585
2000-01-03 00:00:00,b3c30,1.0701834
2000-01-03 00:00:00,b3c31,1.06952
2000-01-03 00:00:00,b3c33,1.0613223
2000-01-03 00:00:00,b3c34,1.0625553
2000-01-03 00:00:00,b3c35,1.0643303
2000-01-03 00:00:00,b3c36,1.0586547
2000-01-03 00:00:00,b3c38,1.0712974
2000-01-03 00:00:00,b3c39,1.0485611
2000-01-03 00:00:00,b3c4,1.0734055
2000-01-03 00:00:00,b3c40,1.0608622
2000-01-03 00:00:00,b3c41,1.0520619
2000-01-03 00:00:00,b3c44,1.0708879
2000-01-03 00:00:00,b3c45,1.0704218
2000-01-03 00:00:00,b3c5,1.0526897
2000-01-03 00:00:00,b3c6,1.0630591
2000-01-03 00:00:00,b3c7,1.0687692
2000-01-03 00:00:00,b3c8,1.0662173
2000-01-03 00:00:00,b3c9,1.0709082
2000-01-04 00:00:00,b1c0,1.073174
2000-01-04 00:00:00,b1c1,1.0781505
2000-01-04 00:00:00,b1c11,1.0564448
2000-01-04 00:00:00,b1c14,1.0733926
2000-01-04 00:00:00,b1c15,1.0646247
2000-01-04 00:00:00,b1c16,1.0840898
2000-01-04 00:00:00,b1c17,1.0745075
2000-01-04 00:00:00,b1c18,1.0678893
2000-01-04 00:00:00,b1c19,1.0874817
2000-01-04 00:00:00,b1c2,1.0827312
2000-01-04 00:00:00,b1c20,1.0750004
2000-01-04 00:00:00,b1c21,1.0848194
2000-01-04 00:00:00,b1c23,1.0818073
2000-01-04 00:00:00,b1c24,1.0764751
2000-01-04 00:00:00,b1c25,1.0772517
2000-01-04 00:00:00,b1c26,1.090127
2000-01-04 00:00:00,b1c27,1.0812072
2000-01-04 00:00:00,b1c28,1.0801463
2000-01-04 00:00:00,b1c29,1.0817964
2000-01-04 00:00:00,b1c3,1.0827308
2000-01-04 00:00:00,b1c30,1.0821818
2000-01-04 00:00:00,b1c31,1.097197
2000-01-04 00:00:00,b1c32,1.0801555
2000-01-04 00:00:00,b1c33,1.0951551
2000-01-04 00:00:00,b1c34,1.0785322
2000-01-04 00:00:00,b1c35,1.073244
2000-01-04 00:00:00,b1c36,1.0804976
2000-01-04 00:00:00,b1c37,1.0771673
2000-01-04 00:00:00,b1c38,1.0748016
2000-01-04 00:00:00,b1c39,1.084457
2000-01-04 00:00:00,b1c4,1.0804269
2000-01-04 00:00:00,b1c40,1.086074
2000-01-04 00:00:00,b1c41,1.0817143
2000-01-04 00:00:00,b1c42,1.0826759
2000-01-04 00:00:00,b1c43,1.0705794
2000-01-04 00:00:00,b1c44,1.0872587
2000-01-04 00:00:00,b1c45,1.0863998
2000-01-04 00:00:00,b1c5,1.0785232
2000-01-04 00:00:00,b1c6,1.0791821
2000-01-04 00:00:00,b1c7,1.0964732
2000-01-04 00:00:00,b1c9,1.0847102
2000-01-04 00:00:00,b2c0,1.0719097
2000-01-04 00:00:00,b2c1,1.0713807
2000-01-04 00:00:00,b2c10,1.0720686
2000-01-04 00:00:00,b2c11,1.0743829
2000-01-04 00:00:00,b2c12,1.0736918
2000-01-04 00:00:00,b2c13,1.0827806
2000-01-04 00:00:00,b2c14,1.0808921
2000-01-04 00:00:00,b2c17,1.0722336
2000-01-04 00:00:00,b2c18,1.0655496
2000-01-04 00:00:00,b2c19,1.0496798
2000-01-04 00:00:00,b2c2,1.0763675
2000-01-04 00:00:00,b2c20,1.0864058
2000-01-04 00:00:00,b2c21,1.0800804
2000-01-04 00:00:00,b2c22,1.0828061
2000-01-04 00:00:00,b2c23,1.0769193
2000-01-04 00:00:00,b2c24,1.0712154
2000-01-04 00:00:00,b2c25,1.0698761
2000-01-04 00:00:00,b2c26,1.079951
2000-01-04 00:00:00,b2c27,1.0684742
2000-01-04 00:00:00,b2c28,1.074273
2000-01-04 00:00:00,b2c29,1.0746225
2000-01-04 00:00:00,b2c3,1.068211
2000-01-04 00:00:00,b2c30,1.0696967
2000-01-04 00:00:00,b2c31,1.0765644
2000-01-04 00:00:00,b2c32,1.0773442
2000-01-04 00:00:00,b2c33,1.0819733
2000-01-04 00:00:00,b2c34,1.072331
2000-01-04 00:00:00,b2c35,1.0717659
2000-01-04 00:00:00,b2c36,1.0818433
2000-01-04 00:00:00,b2c37,1.0771992
2000-01-04 00:00:00,b2c38,1.0726807
2000-01-04 00:00:00,b2c39,1.0821269
2000-01-04 00:00:00,b2c4,1.0752395
2000-01-04 00:00:00,b2c40,1.0799356
2000-01-04 00:00:00,b2c41,1.0715803
2000-01-04 00:00:00,b2c42,1.0810982
2000-01-04 00:00:00,b2c43,1.076982
2000-01-04 00:00:00,b2c44,1.0738072
2000-01-04 00:00:00,b2c45,1.0732507
2000-01-04 00:00:00,b2c46,1.0759063
2000-01-04 00:00:00,b2c47,1.0461055
2000-01-04 00:00:00,b2c5,1.0705818
2000-01-04 00:00:00,b2c6,1.0713428
2000-01-04 00:00:00,b3c0,1.0690936
2000-01-04 00:00:00,b3c1,1.0672238
2000-01-04 00:00:00,b3c10,1.0632553
2000-01-04 00:00:00,b3c11,1.0695097
2000-01-04 00:00:00,b3c12,1.0758239
2000-01-04 00:00:00,b3c13,1.0675212
2000-01-04 00:00:00,b3c14,1.075365
2000-01-04 00:00:00,b3c15,1.0701469
2000-01-04 00:00:00,b3c16,1.062538
2000-01-04 00:00:00,b3c17,1.0681428
2000-01-04 00:00:00,b3c18,1.0693455
2000-01-04 00:00:00,b3c19,1.0733607
2000-01-04 00:00:00,b3c20,1.0665587
2000-01-04 00:00:00,b3c21,1.0682704
2000-01-04 00:00:00,b3c22,1.0577407
2000-01-04 00:00:00,b3c24,1.0485005
2000-01-04 00:00:00,b3c25,1.0629901
2000-01-04 00:00:00,b3c26,1.0737659
2000-01-04 00:00:00,b3c27,1.0624913
2000-01-04 00:00:00,b3c28,1.0526985
2000-01-04 00:00:00,b3c29,1.0684901
2000-01-04 00:00:00,b3c3,1.0643547
2000-01-04 00:00:00,b3c30,1.0705589
2000-01-04 00:00:00,b3c31,1.0699984
2000-01-04 00:00:00,b3c33,1.0616887
2000-01-04 00:00:00,b3c34,1.0631043
2000-01-04 00:00:00,b3c35,1.0644418
2000-01-04 00:00:00,b3c36,1.0589134
2000-01-04 00:00:00,b3c38,1.0715792
2000-01-04 00:00:00,b3c39,1.0489986
2000-01-04 00:00:00,b3c4,1.0737818
2000-01-04 00:00:00,b3c40,1.0613143
2000-01-04 00:00:00,b3c41,1.052555
2000-01-04 00:00:00,b3c44,1.0714406
2000-01-04 00:00:00,b3c45,1.0706183
2000-01-04 00:00:00,b3c5,1.0531315
2000-01-04 00:00:00,b3c6,1.0630716
2000-01-04 00:00:00,b3c7,1.0689943
2000-01-04 00:00:00,b3c8,1.0665767
2000-01-04 00:00:00,b3c9,1.0714244
2000-01-05 00:00:00,b1c0,1.0735761
2000-01-05 00:00:00,b1c1,1.078544
2000-01-05 00:00:00,b1c11,1.0570793
2000-01-05 00:00:00,b1c14,1.0739669
2000-01-05 00:00:00,b1c15,1.0652857
2000-01-05 00:00:00,b1c16,1.0846543
2000-01-05 00:00:00,b1c17,1.0748942
2000-01-05 00:00:00,b1c18,1.0683733
2000-01-05 00:00:00,b1c19,1.0877784
2000-01-05 00:00:00,b1c2,1.0830303
2000-01-05 00:00:00,b1c20,1.0752697
2000-01-05 00:00:00,b1c21,1.0851753
2000-01-05 00:00:00,b1c23,1.0819774
2000-01-05 00:00:00,b1c24,1.0769914
2000-01-05 00:00:00,b1c25,1.0775747
2000-01-05 00:00:00,b1c26,1.0902194
2000-01-05 00:00:00,b1c27,1.0814734
2000-01-05 00:00:00,b1c28,1.0804075
2000-01-05 00:00:00,b1c29,1.082124
2000-01-05 00:00:00,b1c3,1.083112
2000-01-05 00:00:00,b1c30,1.0825673
2000-01-05 00:00:00,b1c31,1.097481
2000-01-05 00:00:00,b1c32,1.0804064
2000-01-05 00:00:00,b1c33,1.0955694
2000-01-05 00:00:00,b1c34,1.078815
2000-01-05 00:00:00,b1c35,1.0735042
2000-01-05 00:00:00,b1c36,1.0807844
2000-01-05 00:00:00,b1c37,1.0774544
2000-01-05 00:00:00,b1c38,1.0752445
2000-01-05 00:00:00,b1c39,1.0847878
2000-01-05 00:00:00,b1c4,1.0807526
2000-01-05 00:00:00,b1c40,1.0863302
2000-01-05 00:00:00,b1c41,1.0820209
2000-01-05 00:00:00,b1c42,1.0829167
2000-01-05 00:00:00,b1c43,1.0708795
2000-01-05 00:00:00,b1c44,1.0876219
2000-01-05 00:00:00,b1c45,1.0867909
2000-01-05 00:00:00,b1c5,1.0790976
2000-01-05 00:00:00,b1c6,1.0798916
2000-01-05 00:00:00,b1c7,1.0969613
2000-01-05 00:00:00,b1c9,1.0852641
2000-01-05 00:00:00,b2c0,1.0732948
2000-01-05 00:00:00,b2c1,1.0715299
2000-01-05 00:00:00,b2c10,1.0723416
2000-01-05 00:00:00,b2c11,1.0746266
2000-01-05 00:00:00,b2c12,1.0738034
2000-01-05 00:00:00,b2c13,1.0828321
2000-01-05 00:00:00,b2c14,1.0810262
2000-01-05 00:00:00,b2c17,1.0699816
2000-01-05 00:00:00,b2c18,1.0661732
2000-01-05 00:00:00,b2c19,1.0492859
2000-01-05 00:00:00,b2c2,1.076983
2000-01-05 00:00:00,b2c20,1.0864428
2000-01-05 00:00:00,b2c21,1.0800902
2000-01-05 00:00:00,b2c22,1.0830075
2000-01-05 00:00:00,b2c23,1.0774249
2000-01-05 00:00:00,b2c24,1.0707663
2000-01-05 00:00:00,b2c25,1.070374
2000-01-05 00:00:00,b2c26,1.0807364
2000-01-05 00:00:00,b2c27,1.0691681
2000-01-05 00:00:00,b2c28,1.075073
2000-01-05 00:00:00,b2c29,1.0751919
2000-01-05 00:00:00,b2c3,1.0685679
2000-01-05 00:00:00,b2c30,1.0701823
2000-01-05 00:00:00,b2c31,1.0771931
2000-01-05 00:00:00,b2c32,1.0781063
2000-01-05 00:00:00,b2c33,1.0825555
2000-01-05 00:00:00,b2c34,1.0726991
2000-01-05 00:00:00,b2c35,1.0719614
2000-01-05 00:00:00,b2c36,1.0821494
2000-01-05 00:00:00,b2c37,1.0775176
2000-01-05 00:00:00,b2c38,1.0730659
2000-01-05 00:00:00,b2c39,1.0828608
2000-01-05 00:00:00,b2c4,1.0751576
2000-01-05 00:00:00,b2c40,1.0807095
2000-01-05 00:00:00,b2c41,1.0723724
2000-01-05 00:00:00,b2c42,1.0813674
2000-01-05 00:00:00,b2c43,1.0773228
2000-01-05 00:00:00,b2c44,1.0738027
2000-01-05 00:00:00,b2c45,1.0733266
2000-01-05 00:00:00,b2c46,1.0763136
2000-01-05 00:00:00,b2c47,1.0466961
2000-01-05 00:00:00,b2c5,1.0706009
2000-01-05 00:00:00,b2c6,1.0717576
2000-01-05 00:00:00,b3c0,1.069415
2000-01-05 00:00:00,b3c1,1.067446
2000-01-05 00:00:00,b3c10,1.0636628
2000-01-05 00:00:00,b3c11,1.0697372
2000-01-05 00:00:00,b3c12,1.076032
2000-01-05 00:00:00,b3c13,1.0678976
